Ticker,Year,Revenue,Net_income,Total_assets,Current_ratio,Debt_assets,Asset_turnover,Roa,Revenue_growth,R_and_d_ratio,Capex_ratio,Net_income_margin,Ocf_margin,Ev_sales
VERX,2021,425548000.0,-1479000.0,670207000.0,0.5300840891605171,0.0362872963129301,0.6946956865978035,-0.0024144277977529,0.135809322995209,0.1034383900288569,0.0498144603085315,-0.0034755186253959,0.2161189807025294,
VERX,2022,491624000.0,-12304000.0,719192000.0,0.5981736518778102,0.0933408602987797,0.7076786437877096,-0.0177112550102598,0.1552727306907798,0.0851809512961124,0.0813829964738206,-0.0250272566026068,0.1563105137259369,
VERX,2023,572387000.0,-13093000.0,759927000.0,0.6048858951991815,0.079778715587155,0.7739566593357262,-0.0177037817782071,0.1642779848013929,0.1017004229655809,0.0648233317147568,-0.0228743839395374,0.1298631869696551,
VERX,2024,666776000.0,-52729000.0,1166791000.0,0.9980590871196332,0.2980868038920423,0.6921365762919119,-0.0547345278343795,0.1649041644901089,0.099982602853132,,-0.0790805307929499,0.247190960682448,
IONQ,2020,,-629272.0,302370589.0,1.6110885821120051,,,,,,,,,
IONQ,2021,2099000.0,-106186000.0,642028000.0,54.650397275822925,0.0056742073554424,0.004445157001394,-0.2248753889233098,,9.63696998570748,0.0121225242512787,-50.58885183420677,-12.642686993806574,
IONQ,2022,11131000.0,-48511000.0,597992000.0,18.43392857142857,0.0057843583191748,0.0179529362429638,-0.0782422864147352,4.303001429252025,3.950947803431857,0.0156122489932975,-4.3581888419728685,-4.015632018686551,
IONQ,2023,22042000.0,-157771000.0,553580000.0,10.493730491873857,0.0133585028360851,0.0382815837828637,-0.2740097883588694,0.9802353786721768,4.188413029670629,0.0247534231728024,-7.15774430632429,-3.575492242083296,
IONQ,2024,43073000.0,-331647000.0,508388000.0,10.497492032700569,0.0282441757083172,0.0811192050984587,-0.6245894414897624,0.9541330187823248,3.176630371694565,0.0353902924537951,-7.699649432359019,-2.4535788080700205,
LSCC,2020,408120000.0,47392000.0,680067000.0,4.187116679835948,0.2600332026109192,0.6317241229859073,0.0733575165062925,0.0099655277374267,0.2186195236695089,0.0178232438862641,0.1161227090071547,0.2246569636381456,14.577559296995334
LSCC,2021,515327000.0,95922000.0,726494000.0,2.83808779348471,0.2202468292924649,0.7327474599395263,0.136392236099252,0.2626849946094286,0.2144618853659909,0.0135376204070508,0.1861381220079677,0.3254671305792244,20.414301921255625
LSCC,2022,660356000.0,178882000.0,798713000.0,2.97682397368359,0.1782492584946031,0.8659231173211243,0.2345675046075713,0.2814310137058605,0.2055966781554192,0.0292195068816959,0.270887218409464,0.3616322105046369,14.454148141405781
LSCC,2023,737154000.0,259061000.0,840894000.0,3.7776796714579057,0.1658841661374679,0.8991837678175318,0.316003774075129,0.1162978756912937,0.2167389717752328,0.0239007532459501,0.3514340287104187,0.3657146267944011,12.54560134171668
LSCC,2024,509401000.0,61131000.0,843903000.0,3.66218305193632,0.0111778249395961,0.6047031185359423,0.0725677930338195,-0.3089625776974689,0.3127241603373374,0.0248666019672877,0.1200056536991486,0.2765522643261399,
PEGA,2020,1017517000.0,-61373000.0,1604262000.0,2.1230943092787986,0.0368100721702564,0.7860084339033956,-0.0474092281642007,0.1164537850716987,0.2329061824028493,0.0158135017846212,-0.0603164369735345,-0.0005533077088638,
PEGA,2021,1211653000.0,-63040000.0,1593531000.0,1.7309663702812503,0.0551090628296531,0.7578057741698728,-0.0394271924417872,0.1907938638863036,0.2151028388490764,0.0065615290822707,-0.0520280971532278,0.0322848208191619,
PEGA,2022,1317845000.0,-345582000.0,1357672000.0,1.5706349500872083,0.0582997955323524,0.8930900381979823,-0.2341973764597013,0.0876422540116683,0.2233563127681935,0.0260585767401846,-0.2622326601383319,0.0169488824558275,
PEGA,2023,1432616000.0,67808000.0,1510736000.0,1.783226671796125,0.044283713368848,0.9988927656037774,0.0472791876190555,0.0870899081454951,0.2062743959302423,0.0111078308850785,0.0473315947888338,0.1520191035141307,
PEGA,2024,1497180000.0,99189000.0,1768273000.0,1.2280228127779549,0.0382559706561147,0.913190540190649,0.0604993764884451,0.0450672057271453,0.19909028974472,0.0043613175114928,0.0662505510359475,0.2310517105491657,
QXO,2020,41220406.0,175647.0,15901408.0,1.282238370870495,0.1220036615625484,2.3652723823601307,0.0100788186837463,0.0705908777517252,,0.0078472296289737,0.0042611661806533,,1.8141379254572145
QXO,2021,41701380.0,-134434.0,17998762.0,1.449470149913195,0.0758265485148367,2.460246069562483,-0.0079311696667007,0.0116683469832878,,0.0063760496416364,-0.0032237302458575,0.0054203002394644,3.145683804891327
QXO,2022,,,,,,,,,,,,,
QXO,2023,54516941.0,-1070095.0,20495701.0,1.0237587518414937,0.0953930777971439,,,,,0.0059001153461401,-0.0196286691874366,0.0107086896163157,6.696662134243718
QXO,2024,56873000.0,27969000.0,5098262000.0,112.84597135382025,0.0002088947174546,0.0222214073500253,0.0109280421671594,0.0432170066181813,,2.000681800974528e-05,0.4917799307228386,1.4925008351942046,-59.31114239884817
ONTO,2020,556496000.0,31025000.0,1468172000.0,6.0925548126004445,0.0112078148881738,0.3815860930240212,0.0212736633076792,0.8192326803881058,0.1519939047180932,0.0026080050566282,0.055750625341422,0.1904488082573819,
ONTO,2021,788899000.0,142349000.0,1649813000.0,6.135465876292662,0.0083367024020298,0.5060312990601302,0.0913083289367973,0.4176184554785659,0.1218381567222166,0.0072971906513041,0.1804400816834601,0.2221843353838704,
ONTO,2022,815868000.0,121159000.0,1909712000.0,8.686805301707215,0.0073450865889725,0.4584139737745907,0.0680759370983487,0.0341856181843303,0.1280133551015605,0.0118201069061722,0.1485031892413968,0.2107853231159942,
ONTO,2023,,,,,,,,,,,,,
ONTO,2024,987321000.0,201670000.0,2117091000.0,8.686758108989999,0.0046020695378705,,,,0.1182665009657446,0.0150692624927317,0.2042598101326721,0.2488309273275864,
NXT,2020,,,,,,,,,,,,,
NXT,2021,,,,,,,,,,,,,
NXT,2022,,,,,,,,,,,,,
NXT,2023,1902137000.0,1143000.0,1419680000.0,1.718999420605172,0.1036480051842668,,,,0.011365637701175,0.0022420545475036,0.000600903089525,0.0566042298740837,
NXT,2024,2499841000.0,306241000.0,2518782000.0,1.9834691739410375,0.0571573879756167,1.269450359048786,0.1555129895883215,0.3142276292401651,0.0169450777069421,0.0024456264972514,0.1225041912665645,0.1716001137672356,0.8355071459107627
CWAN,2020,,,,,,,,,,,,,
CWAN,2021,252022000.0,-8213000.0,344355000.0,10.299955125328546,0.157723860550885,,,,0.2884272007999302,0.0145924990199067,-0.0325884248200553,0.013324233598654,
CWAN,2022,303426000.0,-7967000.0,481942000.0,5.398200327213234,0.1474617277597719,0.7344235789310624,-0.0192836232008587,0.2039663204005999,0.3101909526540243,0.016097372712899,-0.0262568138524714,0.1911668742955448,
CWAN,2023,368168000.0,-21627000.0,558743000.0,5.148975146054065,0.1127727774665633,0.7075493545116918,-0.0415630089796624,0.2133699814781857,0.3365990526064188,0.0100654504843908,-0.0587422046457052,0.2297918341626648,
CWAN,2024,451803000.0,424378000.0,1169572000.0,4.992031355448269,0.0521284709278265,0.522824832278838,0.4910887193596074,0.2271653158340757,0.3332381591091692,0.0044965166744757,0.9392987651697752,0.1644986863743711,
PATH,2020,,,,,,,,,,,,,
PATH,2021,,,,,,,,,,,,,
PATH,2022,892252000.0,-525586000.0,2572450000.0,4.317150109668039,0.0193756924332834,,,,0.310065990325603,0.0034515734027872,-0.5890555582951902,-0.0616003102262589,
PATH,2023,1058581000.0,-328352000.0,2735206000.0,3.74235695631908,0.0206353744471166,0.3988883228302663,-0.123727686948815,0.1864148245114608,0.2699368305306821,0.0087068396310917,-0.3101812709655662,-0.0094286596868827,
PATH,2024,1308072000.0,-89883000.0,2954758000.0,3.625747691062554,0.0198706628427776,0.459782170853805,-0.0315935215055842,0.2356843737040434,0.2538858717257154,0.0024848058622736,-0.0687141074803221,0.2286433774287654,
CCCS,2020,,-1042637.0,690926183.0,1.0088117434726112,,,,,,,,,
CCCS,2021,688288000.0,-248919000.0,3237526000.0,2.363024976399388,0.2584513606994971,0.3504117998322598,-0.1267262465747569,,0.241165035566507,0.0118365072589378,-0.3616494839369566,0.1850024989539262,12.391498850306123
CCCS,2022,782448000.0,38406000.0,3350921000.0,3.160822089532544,0.2472087524593984,0.2375212246527899,0.0116585896494272,0.1368031986610256,0.20059735599043,0.0143097972169442,0.0490844119992638,0.25548918266773,8.52505560266427
CCCS,2023,866378000.0,-90071000.0,3051040000.0,2.2889664959746776,0.26820362892653,0.2706601930252308,-0.0281385656676134,0.1072659141565957,0.1998042424899986,0.0180371283234569,-0.1039627045008068,0.2885957399656962,9.674866018156274
CCCS,2024,944800000.0,31240000.0,3183218000.0,3.646526226056857,0.2539216604078012,0.3030994225776347,0.0100220427194383,0.0905170722248256,0.2132652413209144,0.016653587658778,0.0330651989839119,0.3004720575783234,9.160492363840664
S,2020,,,,,,,,,,,,,
S,2021,,,,,,,,,,,,,
S,2022,204799000.0,-271101000.0,2042181000.0,6.4611386992083775,0.0215886838629876,,,,0.6654036396662093,0.0017887738648043,-1.3237418151455818,-0.4667405602566419,
S,2023,422179000.0,-378678000.0,2258913000.0,1.932756365695499,0.0102168609415236,0.1963123800595848,-0.1760845031519887,1.061430964018379,0.4903322998064802,0.0021926475256019,-0.8969607678259696,-0.4578318675253861,
S,2024,621154000.0,-338693000.0,2321407000.0,2.1986164283039047,0.0078568730084814,0.2712273378279247,-0.1478905403989241,0.4713048256782076,0.3512430089800596,0.0005617282966752,-0.5452641373958793,-0.1100757622103375,
SAIC,2020,6379000000.0,226000000.0,4711000000.0,1.267730496453901,0.4294205052005943,1.375673927108044,0.0487384084537416,0.369177935179223,0.001097350681925,0.0044576523031203,0.0354287505878664,0.0717980874745257,1.4253322210135262
SAIC,2021,7056000000.0,209000000.0,5723000000.0,1.0109803921568628,0.4633933251791018,1.3525014376078206,0.0400613379336783,0.1061294873804671,0.0008503401360544,0.0080377424427747,0.0296201814058956,0.107001133786848,1.239488590357049
SAIC,2022,7394000000.0,277000000.0,5746000000.0,0.934171597633136,0.445875391576749,1.2893887871654024,0.0483041241607812,0.0479024943310657,0.0005409791723018,0.0062652279846849,0.0374628076819042,0.0700568028130916,1.4651833479737673
SAIC,2023,7704000000.0,300000000.0,5543000000.0,1.0630550621669628,0.4501172650189428,1.3648684560191338,0.0531490831783151,0.0419258858533946,0.0001298026998961,0.0045101930362619,0.0389408099688473,0.0690550363447559,1.4842472546816121
SAIC,2024,7444000000.0,477000000.0,5314000000.0,0.9766839378238342,0.4081671057583741,1.3712812010684352,0.0878695772312793,-0.033748701973001,0.0005373455131649,0.0050809183289424,0.064078452444922,0.0531972058033315,1.3872052608799512
OLED,2020,428867000.0,133372000.0,1269228000.0,5.605031522793404,0.0449769466163683,0.3589768915432214,0.1116370949009891,0.0584682743591072,0.1956177556212065,0.0220535632683804,0.3109868560649338,0.3469420589600039,
OLED,2021,553525000.0,184213000.0,1466919000.0,4.926805648671371,0.0518617592382401,0.4046017995378172,0.1346513911716,0.290668202496345,0.1800695542206765,0.0294228924705454,0.3327997832076239,0.3452508920102976,
OLED,2022,616619000.0,210061000.0,1532820000.0,6.628370560881965,0.0284997586148406,0.4111151003470635,0.1400528512647267,0.1139858181653945,0.1898449447714066,0.0277247165355358,0.340665792004463,0.2056618430505709,
OLED,2023,576429000.0,203011000.0,1668961000.0,7.718536971267947,0.0231629139326802,0.3600677248069121,0.1268112965877428,-0.0651780110570709,0.2263609221604048,0.0358258820907139,0.3521873465769418,0.2685100853704446,
OLED,2024,647684000.0,222079000.0,1832333000.0,7.175113627302448,0.0193256356786675,0.3699683602690891,0.1268553854660591,0.1236145301502873,0.2426908801205526,0.0232692419991344,0.3428817139222213,0.3917651200276678,
ACIW,2020,1294322000.0,72660000.0,3386903000.0,1.2752955206740246,0.342702462987573,0.3895956873396497,0.0218709275142498,0.0286324181788993,,0.0052567197820545,0.0561374990149282,0.2598286979592404,5.218728814394059
ACIW,2021,1370598000.0,127791000.0,3158741000.0,1.24302563796567,0.3365954980164565,0.418781711929338,0.0390461198317537,0.058931239676062,,0.006515887184166,0.0932374044030416,0.1608589827214106,4.273449195986503
ACIW,2022,1421901000.0,142177000.0,3209895000.0,1.2980326998446745,0.329687108145282,0.4465323500981999,0.0446491210990862,0.0374311067140036,,0.0040820649896647,0.0999907869816534,0.1008375407289255,3.025607163023917
ACIW,2023,1452579000.0,121509000.0,3444739000.0,1.3561304951848592,0.2881707438502597,0.4365616501223057,0.0365186124435994,0.0215753417432015,,0.0025906171701252,0.0836505277854078,0.1160122788502381,3.4214968280767026
ACIW,2024,1594288000.0,203118000.0,3025293000.0,1.6441685417869731,0.3015380658997327,0.4928222920690346,0.0627873246994759,0.0975568282344712,,0.0050910771287276,0.1274035807833967,0.2250208243429041,4.640254624427321
NVMI,2020,,,,,,,,,,,,,
NVMI,2021,,,,,,,,,,,,,
NVMI,2022,,,,,,,,,,,,,
NVMI,2023,,,,,,,,,,,,,
NVMI,2024,,,,,,,,,,,,,
BMI,2020,425544000.0,49343000.0,468380000.0,3.387337229098606,0.0095648832144839,0.9559854112165594,0.1108491440266075,0.0021642625846335,0.0272592258379862,0.0193411332678594,0.1159527569417028,0.2105023217340627,
BMI,2021,505198000.0,60884000.0,530818000.0,3.181652180264407,,1.0112069880043797,0.121865736320529,0.1871815840430132,0.0290975023654092,0.0127086873466988,0.1205151247629642,0.1732192130610176,
BMI,2022,565568000.0,66496000.0,603047000.0,3.15316556675611,,0.997593187901558,0.1172908591410794,0.1194977018911397,0.0279365169175059,0.0097687244941107,0.1175738372750933,0.145784414959828,
BMI,2023,703592000.0,92598000.0,716919000.0,3.351145905962955,0.0694123045978695,1.0660759443803856,0.1403036138809636,0.2440449247482177,0.0270042865751742,0.0167424771836148,0.1316075225414729,0.1565068960420243,
BMI,2024,826558000.0,124942000.0,816413000.0,4.569316018780931,0.0785791015086727,1.078120067930494,0.1629679677982328,0.1747689001580461,0.0232288599227156,0.0157003869365137,0.1511593862741634,0.187565784857203,
QRVO,2020,3239141000.0,334325000.0,6560682000.0,3.136349890445879,0.247734610517626,,,,0.1495501430780568,0.0250132531953232,0.1032140928721534,0.2919434504394838,
QRVO,2021,4015307000.0,733611000.0,7221470000.0,3.6441802221599486,0.2413012863032042,0.5826821529758197,0.1064581206186087,0.2396209365384217,0.1420551404911255,0.0258894657181986,0.1827035890406387,0.3242225314278584,
QRVO,2022,4645714000.0,1033353000.0,7509072000.0,3.628746887622625,0.2726166429087376,0.6307594112966108,0.1403007438558608,0.1570009466274932,0.1342389996456949,0.0284277471304043,0.2224314712442479,0.225851828158169,
QRVO,2023,3569399000.0,103152000.0,6691903000.0,3.652265444083179,0.3060524039275524,0.5026977373032485,0.0145274532206415,-0.2316791347896147,0.1820589404546815,0.0237530340771526,0.0288989827138966,0.2362389298590603,
QRVO,2024,3769506000.0,-70322000.0,6554635000.0,1.9885048781102477,0.2440791897641897,0.5691307419342322,-0.0106174156598501,0.0560618188103935,0.1809916206526796,0.0194106918234196,-0.0186554949110042,0.2210340028640357,
INFA,2020,,,,,,,,,,,,,
INFA,2021,1444055000.0,-99929000.0,4986263000.0,1.2444523269163168,0.3810322479981501,,,,0.1805055901610395,0.0021693600999385,-0.0692002728427933,0.1583616967497775,
INFA,2022,1505118000.0,-53675000.0,4970899000.0,1.451807866679952,0.3775852215062104,0.3023186727302418,-0.010781184437895,0.0422857855137096,0.2117900390534164,0.0010993987204326,-0.035661655763867,0.1329178177392071,
INFA,2023,1595160000.0,-125283000.0,5202082000.0,1.6637721773983012,0.3560041921676744,0.3136071914417219,-0.0246305384822796,0.0598238809183067,0.210055417638356,0.0012577656407569,-0.0785394568569924,0.166971965194714,
INFA,2024,1640018000.0,9931000.0,5279532000.0,1.822213278054711,0.3462753895610444,0.3129323403819297,0.0018949371728438,0.0281213169838762,0.1921667932912931,0.0007470359115163,0.0060554213429364,0.2499057937168982,
ARW,2020,28673363000.0,584438000.0,17053911000.0,1.4404848906726764,0.1475991636170729,1.714160162873344,0.0349390595469869,-0.0084201434547826,,0.0072467248128596,0.0203826108573312,0.0474253055004395,
ARW,2021,34477018000.0,1108197000.0,19535540000.0,1.403248994423406,0.1458273997033099,1.8845332224306943,0.0605746721917199,0.2024058008124125,,0.0042512774154182,0.0321430641130274,0.0121525301289108,
ARW,2022,37124422000.0,1426884000.0,21763182000.0,1.4803007424611796,0.1837916440711657,1.79784846610992,0.0691006370608756,0.07678749942933,,0.0036224482247127,0.0384351842568754,-0.0008909768346023,
ARW,2023,33107120000.0,903505000.0,21726168000.0,1.3897208225368072,0.1849206450028371,1.5225391963779638,0.041550632511178,-0.1082118396348366,,0.0038333957465485,0.0272903532533183,0.0213080751210011,
ARW,2024,27923324000.0,392074000.0,21757707000.0,1.4562501652004778,0.1526919633580873,1.2843070678498638,0.0180330754791287,-0.156576470559807,,0.004260697140558,0.0140410933884518,0.0404827519818199,
IDCC,2020,358991000.0,44801000.0,1616275000.0,3.471977468369838,0.2419359329322052,0.2223985761178209,0.0277546752109509,0.1256318119677415,0.2357886409408592,0.0072964068614561,0.1247970004819062,0.4553512483599867,5.530275210821838
IDCC,2021,425409000.0,55295000.0,1628156000.0,2.8266825635629145,0.2705668252919253,0.2622395113349614,0.0340861001513054,0.1850129947547431,0.2100754803024853,0.0015422355106021,0.129980794952622,0.3065097353370521,4.953523434581681
IDCC,2022,457794000.0,93693000.0,1900105000.0,4.955573327043701,0.3299759750119072,0.259501210369641,0.0531100165208866,0.0761267392086204,0.4045487708445283,0.0016609608416376,0.2046619221746025,0.6248203340367064,3.855608517310858
IDCC,2023,549588000.0,214069000.0,1770814000.0,1.3251468572103031,0.0262048978605319,0.2994280178887085,0.1166296505044104,0.2005137682014181,,0.0024101910194972,0.3895081406435366,0.3888967735831204,5.6553724978502276
IDCC,2024,868516000.0,358614000.0,1835529000.0,1.6957909094666648,0.017005996636392,0.4816602303219632,0.1988795852197087,0.5803037912035925,,0.003186547311429,0.4129043103408573,0.3126344246968392,5.146924110931826
RMBS,2020,,-43609000.0,1243876000.0,8.115415075002328,0.027579115603163,,-0.0337679674717425,,,0.0238994883734391,,,
RMBS,2021,,18334000.0,1232646000.0,2.5606004482408977,0.0236069398675694,,0.014806248440353,,,0.0111889382677589,,,
RMBS,2022,,-14310000.0,1012594000.0,4.160825197894388,0.0287173338969024,,-0.012746966916677,,,0.0172606197548079,,,
RMBS,2023,,333904000.0,1258227000.0,7.076278318241492,0.0208666639644515,,0.2940821843729647,,,0.018470434985102,,,
RMBS,2024,,179821000.0,1343136000.0,8.437111915122475,0.0182662068472589,,0.1382513705315252,,,0.0228547220832439,,,
SPSC,2020,312630000.0,45586000.0,526458000.0,3.3863625018719112,0.0373667035167097,0.6420179525987321,0.0936155531688123,0.1200398389246356,0.0992355180245018,0.0312788484551474,0.1458145411508812,0.2832805552889997,
SPSC,2021,385276000.0,44597000.0,615846000.0,3.426034295046271,0.026672252478704,0.6745594867916072,0.0780825419503039,0.2323705338579151,0.1013247645843499,0.0318066529619417,0.1157533819910921,0.2930185114048111,
SPSC,2022,450875000.0,55134000.0,672914000.0,2.9176442942101555,0.0193323366730369,0.69970359104876,0.0855613147521648,0.17026495291687,0.1014649293041308,0.0295431511307537,0.1222822289991682,0.2219062933185472,
SPSC,2023,536910000.0,65824000.0,823844000.0,3.0721976903473664,0.0116150630459164,0.7174306066845809,0.0879554343454319,0.1908178541724424,0.0999310871468216,0.0239863372191822,0.1225978283138701,0.2464062878322251,
SPSC,2024,637765000.0,77054000.0,1031230000.0,2.6036036650214065,0.0076462088961725,0.6875898212146793,0.0830737749545301,0.187843400197426,0.0984829835440953,0.0194389224518293,0.1208187968922722,0.2467962337224526,
WEX,2020,1128949000.0,-283950000.0,8183361000.0,1.2780134505571803,0.3800164748933842,0.1369935854618606,-0.0344562319395254,-0.0650123235120684,,0.0098334901759802,-0.2515171190195482,0.7591299518401629,12.081703496807123
WEX,2021,1345809000.0,135293000.0,10306828000.0,1.2045169453637623,0.2844890785021347,0.1455700642108093,0.0146340310529005,0.1920901652776166,,0.0083479611768043,0.1005291241179097,0.1117528564603149,8.287052571017927
WEX,2022,1689665000.0,167193000.0,11529229000.0,1.083107154722058,0.2424689456684397,0.154759167371655,0.0153134789856978,0.2555013378570064,,0.009790333768199,0.0989503836559318,0.4021063346876452,7.004252734316152
WEX,2023,1838400000.0,266600000.0,13882100000.0,1.048842614329984,0.2834297404571354,0.1446913697429993,0.0209827671744362,0.0880263247448458,,0.0103442562724659,0.1450174064403829,0.4938533507397737,7.389637108737226
WEX,2024,1867300000.0,309600000.0,13321600000.0,1.0226003626625677,0.3329705140523661,0.1372827960902377,0.0227616096339836,0.0157201914708442,,0.0110572303627191,0.1658008889840946,0.2578053874578268,7.926599162952662
SNDK,2020,,,,,,,,,,,,,
SNDK,2021,,,,,,,,,,,,,
SNDK,2022,,,,,,,,,,,,,
SNDK,2023,,,,,,,,,,,,,
SNDK,2024,,,,,,,,,,,,,
GLOB,2020,,,,,,,,,,,,,
GLOB,2021,,,,,,,,,,,,,
GLOB,2022,,,,,,,,,,,,,
GLOB,2023,,,,,,,,,,,,,
GLOB,2024,,,,,,,,,,,,,
VRNS,2020,,-94010000.0,555482000.0,2.2988238901421405,0.0981849996939594,,-0.2151765747990945,,,0.0182112111643581,,,
VRNS,2021,,-116861000.0,1108537000.0,4.529453985673204,0.0619681616400715,,-0.1404563289241288,,,0.0094629227531422,,,
VRNS,2022,,-124518000.0,1043732000.0,3.959277442369821,0.0552124491727761,,-0.1157085847540432,,,0.0109185116485841,,,
VRNS,2023,,-100916000.0,1103910000.0,2.5006910534653723,0.0464829560380828,,-0.0939784191219952,,,0.0046190359721354,,,
VRNS,2024,,-95765000.0,1664275000.0,1.2369242905541038,0.0257102942722807,,-0.0691897398475896,,,0.0040221718165567,,,
QTWO,2020,402751000.0,-137620000.0,1416702000.0,4.225693634879925,0.0259327649710383,0.3320102418001299,-0.1134478858563576,0.2766130770498662,0.2417895920804666,0.0167395824951189,-0.3416999585351743,-0.0071756494707648,
QTWO,2021,498720000.0,-112746000.0,1385045000.0,3.103208638734126,0.044311917663325,0.3560064488335314,-0.080482641723182,0.2382837038269303,0.2345043310875842,0.0142623524867423,-0.2260707410972088,0.062008742380494,
QTWO,2022,565673000.0,-108983000.0,1349726000.0,2.765415898605513,0.0392605610323873,0.4136894825928752,-0.0797017373666753,0.1342496791786974,0.2299968356276506,0.0082550087943775,-0.1926607775163389,0.064623908158954,
QTWO,2023,624624000.0,-65384000.0,1201425000.0,2.234063989392524,0.0379449403832948,0.4896801482938485,-0.0512584319783501,0.1042139186420423,0.2198666717897487,0.0047218927523565,-0.1046773739081431,0.1125349009964394,
QTWO,2024,696464000.0,-38536000.0,1294795000.0,1.4005013787916771,0.0296154989786027,0.5580149185568579,-0.0308754837314018,0.1150131919362688,0.2056732293413586,0.005168385729015,-0.0553309288060833,0.1949145971651083,
OS,2020,,,,,,,,,,,,,
OS,2021,,,,,,,,,,,,,
OS,2022,,,,,,,,,,,,,
OS,2023,,,,,,,,,,,,,
OS,2024,489407000.0,-216201000.0,823221000.0,2.3620277088171697,0.0186547719263721,,,,0.3204122540135307,0.0031801909815225,-0.441761151761213,0.1249512164721795,
ITRI,2020,2173350000.0,-57955000.0,2607023000.0,1.6916961114677422,0.3718417520673964,0.8178384244639185,-0.0218086483492333,-0.1315180601565653,0.0893095911841166,0.017724431276594,-0.0266662065474958,0.0503894908781374,2.3620682468148955
ITRI,2021,1981572000.0,-81255000.0,2393790000.0,1.495837189634263,0.212024446588882,0.7924999395098357,-0.0324967160339728,-0.0882407343501967,0.0995346119141772,0.014488321866162,-0.0410053230465509,0.0781167678994253,1.997431415913825
ITRI,2022,1795564000.0,-9732000.0,2378078000.0,1.6639201559654373,0.2089485710729421,0.7525623089322672,-0.0040789057869999,-0.0938689081194122,0.1030862726140644,0.0083037646368201,-0.0054200240147385,0.0136447378094013,1.6953289930855153
ITRI,2023,2173633000.0,96923000.0,2604263000.0,1.9534022291879172,0.1871865475952313,0.872534818471879,0.0389066103664923,0.2105572399535744,0.0960088478597813,0.0103230741288418,0.0445903241255538,0.0574940663856317,1.798831255451597
ITRI,2024,2440837000.0,239105000.0,3407623000.0,3.4374641515148645,0.3720405690418218,0.8120037538968636,0.0795440898247238,0.1229296758008366,0.0880984678616392,0.0089687151424908,0.0979602488818384,0.0975792320421232,2.3534872645161617
CLBT,2020,,,,,,,,,,,,,
CLBT,2021,,,,,,,,,,,,,
CLBT,2022,,,,,,,,,,,,,
CLBT,2023,,,,,,,,,,,,,
CLBT,2024,,,,,,,,,,,,,
CRUS,2020,1281124000.0,159498000.0,1592677000.0,4.098640291987367,0.0811916038217416,0.8699396363786988,0.1083061687417687,0.0806394471980322,0.2713609299334022,0.0098299906384031,0.1244984872658696,0.2309027073101432,
CRUS,2021,1369230000.0,217344000.0,1830614000.0,3.944192687608258,0.0698579820759592,0.7999495222579676,0.126979564401624,0.0687724217171796,0.2503297473762625,0.0099709714882547,0.1587344711991411,0.2548476150829298,
CRUS,2022,1781460000.0,326355000.0,2123400000.0,3.172465754976717,0.0768399736272016,0.9010893739880536,0.1650752880490559,0.3010670230713613,0.2280752865627069,0.0123099745690873,0.1831952443501397,0.0700285159363668,
CRUS,2023,1897617000.0,176703000.0,2063966000.0,4.704890450217251,0.0594152229251838,0.9063535406267328,0.0843981634277968,0.0652032602472129,0.2415724564018977,0.0170012490515832,0.0931183689859439,0.1789444339927393,
CRUS,2024,1788890000.0,274572000.0,2231576000.0,5.934729308504075,0.0603053626674601,0.8329053702652657,0.1278404448146473,-0.0572965988394918,0.238402025837251,0.0168714845472437,0.1534873580823862,0.2357182386843238,
LYFT,2020,2208656000.0,-1752857000.0,4678964000.0,1.2505057915969904,0.1944958328382094,0.42595604563666,-0.3380517546809186,-0.3891923583225478,0.4116195550597286,0.0088205423251813,-0.7936306061242674,-0.6243158735448164,
LYFT,2021,2957979000.0,-1009359000.0,4773884000.0,1.126845690979292,0.1812790172530375,0.6258386890384782,-0.2135565916219112,0.3392665041545628,0.3083003631871626,0.0144628566592736,-0.3412326456678698,-0.0343886822725921,
LYFT,2022,3811993000.0,-1584511000.0,4556431000.0,0.8245194111020273,0.2149847106210979,0.8171198935941606,-0.3396479111369766,0.2887153695141176,0.224758282609648,0.0069207675920034,-0.4156647192164309,-0.0622469663506727,
LYFT,2023,4116216000.0,-340320000.0,4564467000.0,0.8702907014240125,0.2132700269275689,0.9025900739159676,-0.0746242310790012,0.0798068097186957,0.1350551088669788,0.0009869717537666,-0.082677876962725,-0.0238675521401209,
LYFT,2024,5365534000.0,22784000.0,5435069000.0,0.7603012516678511,0.132112766185673,1.073156594465983,0.004557011445331,0.303511283178531,0.0740043768243757,0.0019501132368328,0.0042463620582778,0.1583695117764606,
MKSI,2020,2330000000.0,350100000.0,3903800000.0,4.825889275207275,0.2604897791895076,0.6366015857663535,0.0956541696037769,0.2264623194455337,0.0742918454935622,0.0217480403709206,0.1502575107296137,0.2202575107296137,
MKSI,2021,2949600000.0,551400000.0,4540300000.0,4.659939236111111,0.2223421359822038,0.6986179699435109,0.1306000639499769,0.2659227467811159,0.0678058041768375,0.0190956544721714,0.1869406021155411,0.216809058855438,
MKSI,2022,3547000000.0,333000000.0,11495000000.0,2.934873949579832,0.453675511091779,0.4423989573004558,0.0415333670090363,0.2025359370762137,0.0679447420355229,0.0142670726402783,0.093882153932901,0.1491401184099239,
MKSI,2023,3622000000.0,-1841000000.0,9118000000.0,3.179245283018868,0.5534108357095854,0.351428710037355,-0.1786251394750885,0.0211446292641669,0.0795140806184428,0.0095415661329238,-0.5082827167310878,0.0880728879072335,
